# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-02-06 14:35:09 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11495800 N FORK SPRAGUE RIVER AT POWER PLANT, NEAR BLY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 11495800
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	11495800	2003-01-27	38	A
USGS	11495800	2003-01-28	25	A
USGS	11495800	2003-01-29	25	A
USGS	11495800	2003-01-30	38	A
USGS	11495800	2003-01-31	59	A
USGS	11495800	2003-02-01	40	A
USGS	11495800	2003-02-02	41	A
USGS	11495800	2003-02-03	45	A
USGS	11495800	2003-02-04	30	A
USGS	11495800	2003-02-05	30	A
USGS	11495800	2003-02-06	30	A
USGS	11495800	2003-02-07	34	A
USGS	11495800	2003-02-08	32	A
USGS	11495800	2003-02-09	31	A
USGS	11495800	2003-02-10	31	A
USGS	11495800	2003-02-11	31	A
USGS	11495800	2003-02-12	31	A
USGS	11495800	2003-02-13	31	A
USGS	11495800	2003-02-14	31	A
USGS	11495800	2003-02-15	31	A
USGS	11495800	2003-02-16	31	A
USGS	11495800	2003-02-17	31	A
USGS	11495800	2003-02-18	31	A
USGS	11495800	2003-02-19	31	A
USGS	11495800	2003-02-20	31	A
USGS	11495800	2003-02-21	31	A
USGS	11495800	2003-02-22	31	A
USGS	11495800	2003-02-23	33	A
USGS	11495800	2003-02-24	31	A
USGS	11495800	2003-02-25	36	A
USGS	11495800	2003-02-26	39	A
USGS	11495800	2003-02-27	39	A
USGS	11495800	2003-02-28	38	A
USGS	11495800	2003-03-01	37	A
USGS	11495800	2003-03-02	27	A
USGS	11495800	2003-03-03	31	A
USGS	11495800	2003-03-04	32	A
USGS	11495800	2003-03-05	31	A
USGS	11495800	2003-03-06	34	A
USGS	11495800	2003-03-07	39	A
USGS	11495800	2003-03-08	39	A
USGS	11495800	2003-03-09	40	A
USGS	11495800	2003-03-10	44	A
USGS	11495800	2003-03-11	39	A
USGS	11495800	2003-03-12	33	A
USGS	11495800	2003-03-13	33	A
USGS	11495800	2003-03-14	30	A
USGS	11495800	2003-03-15	31	A
USGS	11495800	2003-03-16	31	A
USGS	11495800	2003-03-17	25	A
USGS	11495800	2003-03-18	21	A
USGS	11495800	2003-03-19	21	A
USGS	11495800	2003-03-20	30	A
USGS	11495800	2003-03-21	31	A
USGS	11495800	2003-03-22	72	A
USGS	11495800	2003-03-23	90	A
USGS	11495800	2003-03-24	37	A
USGS	11495800	2003-03-25	62	A
USGS	11495800	2003-03-26	188	A
USGS	11495800	2003-03-27	67	A
USGS	11495800	2003-03-28	52	A
USGS	11495800	2003-03-29	49	A
USGS	11495800	2003-03-30	52	A
USGS	11495800	2003-03-31	86	A
USGS	11495800	2003-04-01	269	A
USGS	11495800	2003-04-02	168	A
USGS	11495800	2003-04-03	70	A
USGS	11495800	2003-04-04	58	A
USGS	11495800	2003-04-05	46	A
USGS	11495800	2003-04-06	38	A
USGS	11495800	2003-04-07	36	A
USGS	11495800	2003-04-08	43	A
USGS	11495800	2003-04-09	60	A
USGS	11495800	2003-04-10	70	A
USGS	11495800	2003-04-11	102	A
USGS	11495800	2003-04-12	90	A
USGS	11495800	2003-04-13	66	A
USGS	11495800	2003-04-14	61	A
USGS	11495800	2003-04-15	52	A
USGS	11495800	2003-04-16	44	A
USGS	11495800	2003-04-17	40	A
USGS	11495800	2003-04-18	34	A
USGS	11495800	2003-04-19	33	A
USGS	11495800	2003-04-20	37	A
USGS	11495800	2003-04-21	47	A
USGS	11495800	2003-04-22	42	A
USGS	11495800	2003-04-23	42	A
USGS	11495800	2003-04-24	72	A
USGS	11495800	2003-04-25	47	A
USGS	11495800	2003-04-26	32	A
USGS	11495800	2003-04-27	30	A
USGS	11495800	2003-04-28	29	A
USGS	11495800	2003-04-29	30	A
USGS	11495800	2003-04-30	30	A
USGS	11495800	2003-05-01	36	A
USGS	11495800	2003-05-02	43	A
USGS	11495800	2003-05-03	70	A
USGS	11495800	2003-05-04	76	A
USGS	11495800	2003-05-05	66	A
USGS	11495800	2003-05-06	68	A
USGS	11495800	2003-05-07	68	A
USGS	11495800	2003-05-08	72	A
USGS	11495800	2003-05-09	57	A
USGS	11495800	2003-05-10	58	A
USGS	11495800	2003-05-11	65	A
USGS	11495800	2003-05-12	112	A
USGS	11495800	2003-05-13	127	A
USGS	11495800	2003-05-14	190	A
USGS	11495800	2003-05-15	269	A
USGS	11495800	2003-05-16	259	A
USGS	11495800	2003-05-17	213	A
USGS	11495800	2003-05-18	189	A
USGS	11495800	2003-05-19	179	A
USGS	11495800	2003-05-20	191	A
USGS	11495800	2003-05-21	214	A
USGS	11495800	2003-05-22	244	A
USGS	11495800	2003-05-23	320	A
USGS	11495800	2003-05-24	394	A
USGS	11495800	2003-05-25	343	A
USGS	11495800	2003-05-26	289	A
USGS	11495800	2003-05-27	273	A
USGS	11495800	2003-05-28	271	A
USGS	11495800	2003-05-29	266	A
USGS	11495800	2003-05-30	320	A
USGS	11495800	2003-05-31	310	A
USGS	11495800	2003-06-01	234	A
USGS	11495800	2003-06-02	203	A
USGS	11495800	2003-06-03	178	A
USGS	11495800	2003-06-04	155	A
USGS	11495800	2003-06-05	137	A
USGS	11495800	2003-06-06	121	A
USGS	11495800	2003-06-07	109	A
USGS	11495800	2003-06-08	98	A
USGS	11495800	2003-06-09	143	A
USGS	11495800	2003-06-10	119	A
USGS	11495800	2003-06-11	70	A
USGS	11495800	2003-06-12	43	A
USGS	11495800	2003-06-13	33	A
USGS	11495800	2003-06-14	34	A
USGS	11495800	2003-06-15	36	A
USGS	11495800	2003-06-16	32	A
USGS	11495800	2003-06-17	33	A
USGS	11495800	2003-06-18	52	A
USGS	11495800	2003-06-19	63	A
USGS	11495800	2003-06-20	32	A
USGS	11495800	2003-06-21	34	A
USGS	11495800	2003-06-22	32	A
USGS	11495800	2003-06-23	30	A
USGS	11495800	2003-06-24	31	A
USGS	11495800	2003-06-25	31	A
USGS	11495800	2003-06-26	32	A
USGS	11495800	2003-06-27	32	A
USGS	11495800	2003-06-28	32	A
USGS	11495800	2003-06-29	33	A
USGS	11495800	2003-06-30	32	A
USGS	11495800	2003-07-01	32	A
USGS	11495800	2003-07-02	32	A
USGS	11495800	2003-07-03	32	A
USGS	11495800	2003-07-04	32	A
USGS	11495800	2003-07-05	32	A
USGS	11495800	2003-07-06	32	A
USGS	11495800	2003-07-07	32	A
USGS	11495800	2003-07-08	32	A
USGS	11495800	2003-07-09	32	A
USGS	11495800	2003-07-10	32	A
USGS	11495800	2003-07-11	32	A
USGS	11495800	2003-07-12	32	A
USGS	11495800	2003-07-13	32	A
USGS	11495800	2003-07-14	32	A
USGS	11495800	2003-07-15	32	A
USGS	11495800	2003-07-16	31	A
USGS	11495800	2003-07-17	28	A
USGS	11495800	2003-07-18	28	A
USGS	11495800	2003-07-19	28	A
USGS	11495800	2003-07-20	28	A
USGS	11495800	2003-07-21	28	A
USGS	11495800	2003-07-22	31	A
USGS	11495800	2003-07-23	42	A
USGS	11495800	2003-07-24	67	A
USGS	11495800	2003-07-25	39	A
USGS	11495800	2003-07-26	37	A
USGS	11495800	2003-07-27	28	A
USGS	11495800	2003-07-28	34	A
USGS	11495800	2003-07-29	30	A
USGS	11495800	2003-07-30	33	A
USGS	11495800	2003-07-31	39	A
USGS	11495800	2003-08-01	39	A
USGS	11495800	2003-08-02	41	A
USGS	11495800	2003-08-03	42	A
USGS	11495800	2003-08-04	39	A
USGS	11495800	2003-08-05	36	A
USGS	11495800	2003-08-06	27	A
USGS	11495800	2003-08-07	27	A
USGS	11495800	2003-08-08	27	A
USGS	11495800	2003-08-09	26	A
USGS	11495800	2003-08-10	26	A
USGS	11495800	2003-08-11	26	A
USGS	11495800	2003-08-12	26	A
USGS	11495800	2003-08-13	26	A
USGS	11495800	2003-08-14	26	A
USGS	11495800	2003-08-15	26	A
USGS	11495800	2003-08-16	26	A
USGS	11495800	2003-08-17	26	A
USGS	11495800	2003-08-18	26	A
USGS	11495800	2003-08-19	26	A
USGS	11495800	2003-08-20	26	A
USGS	11495800	2003-08-21	26	A
USGS	11495800	2003-08-22	26	A
USGS	11495800	2003-08-23	26	A
USGS	11495800	2003-08-24	26	A
USGS	11495800	2003-08-25	26	A
USGS	11495800	2003-08-26	26	A
USGS	11495800	2003-08-27	29	A
USGS	11495800	2003-08-28	33	A
USGS	11495800	2003-08-29	33	A
USGS	11495800	2003-08-30	33	A
USGS	11495800	2003-08-31	33	A
USGS	11495800	2003-09-01	32	A
USGS	11495800	2003-09-02	31	A
USGS	11495800	2003-09-03	30	A
USGS	11495800	2003-09-04	33	A
USGS	11495800	2003-09-05	33	A
USGS	11495800	2003-09-06	33	A
USGS	11495800	2003-09-07	33	A
USGS	11495800	2003-09-08	34	A
USGS	11495800	2003-09-09	32	A
USGS	11495800	2003-09-10	26	A
USGS	11495800	2003-09-11	25	A
USGS	11495800	2003-09-12	25	A
USGS	11495800	2003-09-13	25	A
USGS	11495800	2003-09-14	25	A
USGS	11495800	2003-09-15	25	A
USGS	11495800	2003-09-16	25	A
USGS	11495800	2003-09-17	26	A
USGS	11495800	2003-09-18	29	A
USGS	11495800	2003-09-19	28	A
USGS	11495800	2003-09-20	28	A
USGS	11495800	2003-09-21	28	A
USGS	11495800	2003-09-22	28	A
USGS	11495800	2003-09-23	28	A
USGS	11495800	2003-09-24	28	A
USGS	11495800	2003-09-25	28	A
USGS	11495800	2003-09-26	28	A
USGS	11495800	2003-09-27	28	A
USGS	11495800	2003-09-28	28	A
USGS	11495800	2003-09-29	28	A
USGS	11495800	2003-09-30	32	A
USGS	11495800	2003-10-01	35	A
USGS	11495800	2003-10-02	35	A
USGS	11495800	2003-10-03	35	A
USGS	11495800	2003-10-04	35	A
USGS	11495800	2003-10-05	35	A
USGS	11495800	2003-10-06	35	A
USGS	11495800	2003-10-07	35	A
USGS	11495800	2003-10-08	35	A
USGS	11495800	2003-10-09	35	A
USGS	11495800	2003-10-10	35	A
USGS	11495800	2003-10-11	36	A
USGS	11495800	2003-10-12	36	A
USGS	11495800	2003-10-13	36	A
USGS	11495800	2003-10-14	36	A
USGS	11495800	2003-10-15	36	A
USGS	11495800	2003-10-16	36	A
USGS	11495800	2003-10-17	35	A
USGS	11495800	2003-10-18	35	A
USGS	11495800	2003-10-19	35	A
USGS	11495800	2003-10-20	35	A
USGS	11495800	2003-10-21	35	A
USGS	11495800	2003-10-22	35	A
USGS	11495800	2003-10-23	35	A
USGS	11495800	2003-10-24	35	A
USGS	11495800	2003-10-25	35	A
USGS	11495800	2003-10-26	35	A
USGS	11495800	2003-10-27	35	A
USGS	11495800	2003-10-28	35	A
USGS	11495800	2003-10-29	36	A
USGS	11495800	2003-10-30	36	A
USGS	11495800	2003-10-31	35	A
USGS	11495800	2003-11-01	34	A
USGS	11495800	2003-11-02	36	A
USGS	11495800	2003-11-03	38	A
USGS	11495800	2003-11-04	37	A
USGS	11495800	2003-11-05	38	A
USGS	11495800	2003-11-06	36	A
USGS	11495800	2003-11-07	39	A
USGS	11495800	2003-11-08	39	A
USGS	11495800	2003-11-09	38	A
USGS	11495800	2003-11-10	37	A
USGS	11495800	2003-11-11	37	A
USGS	11495800	2003-11-12	37	A
USGS	11495800	2003-11-13	36	A
USGS	11495800	2003-11-14	37	A
USGS	11495800	2003-11-15	38	A
USGS	11495800	2003-11-16	38	A
USGS	11495800	2003-11-17	38	A
USGS	11495800	2003-11-18	37	A
USGS	11495800	2003-11-19	38	A
USGS	11495800	2003-11-20	38	A
USGS	11495800	2003-11-21	35	A
USGS	11495800	2003-11-22	32	A
USGS	11495800	2003-11-23	33	A
USGS	11495800	2003-11-24	37	A
USGS	11495800	2003-11-25	35	A
USGS	11495800	2003-11-26	36	A
USGS	11495800	2003-11-27	35	A
USGS	11495800	2003-11-28	37	A
USGS	11495800	2003-11-29	43	A
USGS	11495800	2003-11-30	43	A
USGS	11495800	2003-12-01	40	A
USGS	11495800	2003-12-02	39	A
USGS	11495800	2003-12-03	39	A
USGS	11495800	2003-12-04	38	A
USGS	11495800	2003-12-05	43	A
USGS	11495800	2003-12-06	55	A
USGS	11495800	2003-12-07	37	A
USGS	11495800	2003-12-08	32	A
USGS	11495800	2003-12-09	34	A
USGS	11495800	2003-12-10	37	A
USGS	11495800	2003-12-11	36	A
USGS	11495800	2003-12-12	35	A
USGS	11495800	2003-12-13	36	A
USGS	11495800	2003-12-14	33	A
USGS	11495800	2003-12-15	34	A
USGS	11495800	2003-12-16	35	A
USGS	11495800	2003-12-17	36	A
USGS	11495800	2003-12-18	34	A
USGS	11495800	2003-12-19	35	A
USGS	11495800	2003-12-20	35	A
USGS	11495800	2003-12-21	36	A
USGS	11495800	2003-12-22	34	A
USGS	11495800	2003-12-23	38	A
USGS	11495800	2003-12-24	36	A
USGS	11495800	2003-12-25	36	A
USGS	11495800	2003-12-26	35	A
USGS	11495800	2003-12-27	36	A
USGS	11495800	2003-12-28	36	A
USGS	11495800	2003-12-29	35	A
USGS	11495800	2003-12-30	30	A
USGS	11495800	2003-12-31	37	A
USGS	11495800	2004-01-01	37	A
USGS	11495800	2004-01-02	32	A
USGS	11495800	2004-01-03	32	A
USGS	11495800	2004-01-04	36	A
USGS	11495800	2004-01-05	37	A
USGS	11495800	2004-01-06	37	A
USGS	11495800	2004-01-07	37	A
USGS	11495800	2004-01-08	37	A
USGS	11495800	2004-01-09	39	A
USGS	11495800	2004-01-10	40	A
USGS	11495800	2004-01-11	39	A
USGS	11495800	2004-01-12	38	A
USGS	11495800	2004-01-13	38	A
USGS	11495800	2004-01-14	38	A
USGS	11495800	2004-01-15	38	A
USGS	11495800	2004-01-16	38	A
USGS	11495800	2004-01-17	37	A
USGS	11495800	2004-01-18	37	A
USGS	11495800	2004-01-19	38	A
USGS	11495800	2004-01-20	37	A
USGS	11495800	2004-01-21	35	A
USGS	11495800	2004-01-22	35	A
USGS	11495800	2004-01-23	36	A
USGS	11495800	2004-01-24	38	A
USGS	11495800	2004-01-25	36	A
USGS	11495800	2004-01-26	36	A
USGS	11495800	2004-01-27	37	A
USGS	11495800	2004-01-28	36	A
USGS	11495800	2004-01-29	37	A
USGS	11495800	2004-01-30	37	A
USGS	11495800	2004-01-31	35	A
USGS	11495800	2004-02-01	37	A
USGS	11495800	2004-02-02	37	A
USGS	11495800	2004-02-03	37	A
USGS	11495800	2004-02-04	36	A
USGS	11495800	2004-02-05	35	A
USGS	11495800	2004-02-06	35	A
USGS	11495800	2004-02-07	36	A
USGS	11495800	2004-02-08	35	A
USGS	11495800	2004-02-09	34	A
USGS	11495800	2004-02-10	36	A
USGS	11495800	2004-02-11	36	A
USGS	11495800	2004-02-12	36	A
USGS	11495800	2004-02-13	36	A
USGS	11495800	2004-02-14	36	A
USGS	11495800	2004-02-15	36	A
USGS	11495800	2004-02-16	38	A
USGS	11495800	2004-02-17	35	A
USGS	11495800	2004-02-18	31	A
USGS	11495800	2004-02-19	31	A
USGS	11495800	2004-02-20	30	A
USGS	11495800	2004-02-21	26	A
USGS	11495800	2004-02-22	32	A
USGS	11495800	2004-02-23	31	A
USGS	11495800	2004-02-24	30	A
USGS	11495800	2004-02-25	30	A
USGS	11495800	2004-02-26	30	A
USGS	11495800	2004-02-27	32	A
USGS	11495800	2004-02-28	38	A
USGS	11495800	2004-02-29	40	A
USGS	11495800	2004-03-01	39	A
USGS	11495800	2004-03-02	38	A
USGS	11495800	2004-03-03	37	A
USGS	11495800	2004-03-04	36	A
USGS	11495800	2004-03-05	38	A
USGS	11495800	2004-03-06	37	A
USGS	11495800	2004-03-07	38	A
USGS	11495800	2004-03-08	40	A
USGS	11495800	2004-03-09	38	A
USGS	11495800	2004-03-10	31	A
USGS	11495800	2004-03-11	32	A
USGS	11495800	2004-03-12	32	A
USGS	11495800	2004-03-13	31	A
USGS	11495800	2004-03-14	31	A
USGS	11495800	2004-03-15	31	A
USGS	11495800	2004-03-16	31	A
USGS	11495800	2004-03-17	31	A
USGS	11495800	2004-03-18	48	A
USGS	11495800	2004-03-19	83	A
USGS	11495800	2004-03-20	76	A
USGS	11495800	2004-03-21	40	A
USGS	11495800	2004-03-22	69	A
USGS	11495800	2004-03-23	63	A
USGS	11495800	2004-03-24	47	A
USGS	11495800	2004-03-25	123	A
USGS	11495800	2004-03-26	75	A
USGS	11495800	2004-03-27	32	A
USGS	11495800	2004-03-28	32	A
USGS	11495800	2004-03-29	36	A
USGS	11495800	2004-03-30	45	A
USGS	11495800	2004-03-31	41	A
USGS	11495800	2004-04-01	33	A
USGS	11495800	2004-04-02	43	A
USGS	11495800	2004-04-03	87	A
USGS	11495800	2004-04-04	179	A
USGS	11495800	2004-04-05	141	A
USGS	11495800	2004-04-06	107	A
USGS	11495800	2004-04-07	100	A
USGS	11495800	2004-04-08	105	A
USGS	11495800	2004-04-09	109	A
USGS	11495800	2004-04-10	106	A
USGS	11495800	2004-04-11	112	A
USGS	11495800	2004-04-12	156	A
USGS	11495800	2004-04-13	189	A
USGS	11495800	2004-04-14	99	A
USGS	11495800	2004-04-15	81	A
USGS	11495800	2004-04-16	64	A
USGS	11495800	2004-04-17	55	A
USGS	11495800	2004-04-18	51	A
USGS	11495800	2004-04-19	43	A
USGS	11495800	2004-04-20	40	A
USGS	11495800	2004-04-21	38	A
USGS	11495800	2004-04-22	38	A
USGS	11495800	2004-04-23	67	A
USGS	11495800	2004-04-24	86	A
USGS	11495800	2004-04-25	47	A
USGS	11495800	2004-04-26	49	A
USGS	11495800	2004-04-27	67	A
USGS	11495800	2004-04-28	133	A
USGS	11495800	2004-04-29	122	A
USGS	11495800	2004-04-30	73	A
USGS	11495800	2004-05-01	71	A
USGS	11495800	2004-05-02	77	A
USGS	11495800	2004-05-03	88	A
USGS	11495800	2004-05-04	96	A
USGS	11495800	2004-05-05	136	A
USGS	11495800	2004-05-06	92	A
USGS	11495800	2004-05-07	95	A
USGS	11495800	2004-05-08	76	A
USGS	11495800	2004-05-09	57	A
USGS	11495800	2004-05-10	75	A
USGS	11495800	2004-05-11	109	A
USGS	11495800	2004-05-12	91	A
USGS	11495800	2004-05-13	60	A
USGS	11495800	2004-05-14	74	A
USGS	11495800	2004-05-15	119	A
USGS	11495800	2004-05-16	101	A
USGS	11495800	2004-05-17	82	A
USGS	11495800	2004-05-18	106	A
USGS	11495800	2004-05-19	83	A
USGS	11495800	2004-05-20	124	A
USGS	11495800	2004-05-21	128	A
USGS	11495800	2004-05-22	84	A
USGS	11495800	2004-05-23	63	A
USGS	11495800	2004-05-24	96	A
USGS	11495800	2004-05-25	76	A
USGS	11495800	2004-05-26	97	A
USGS	11495800	2004-05-27	84	A
USGS	11495800	2004-05-28	55	A
USGS	11495800	2004-05-29	32	A
USGS	11495800	2004-05-30	38	A
USGS	11495800	2004-05-31	33	A
USGS	11495800	2004-06-01	31	A
USGS	11495800	2004-06-02	48	A
USGS	11495800	2004-06-03	96	A
USGS	11495800	2004-06-04	70	A
USGS	11495800	2004-06-05	38	A
USGS	11495800	2004-06-06	37	A
USGS	11495800	2004-06-07	36	A
USGS	11495800	2004-06-08	32	A
USGS	11495800	2004-06-09	35	A
USGS	11495800	2004-06-10	37	A
USGS	11495800	2004-06-11	29	A
USGS	11495800	2004-06-12	32	A
USGS	11495800	2004-06-13	31	A
USGS	11495800	2004-06-14	32	A
USGS	11495800	2004-06-15	32	A
USGS	11495800	2004-06-16	32	A
USGS	11495800	2004-06-17	31	A
USGS	11495800	2004-06-18	31	A
USGS	11495800	2004-06-19	31	A
USGS	11495800	2004-06-20	31	A
USGS	11495800	2004-06-21	31	A
USGS	11495800	2004-06-22	31	A
USGS	11495800	2004-06-23	31	A
USGS	11495800	2004-06-24	30	A
USGS	11495800	2004-06-25	30	A
USGS	11495800	2004-06-26	30	A
USGS	11495800	2004-06-27	30	A
USGS	11495800	2004-06-28	32	A
USGS	11495800	2004-06-29	40	A
USGS	11495800	2004-06-30	30	A
USGS	11495800	2004-07-01	30	A
USGS	11495800	2004-07-02	30	A
USGS	11495800	2004-07-03	30	A
USGS	11495800	2004-07-04	29	A
USGS	11495800	2004-07-05	29	A
USGS	11495800	2004-07-06	29	A
USGS	11495800	2004-07-07	29	A
USGS	11495800	2004-07-08	28	A
USGS	11495800	2004-07-09	28	A
USGS	11495800	2004-07-10	28	A
USGS	11495800	2004-07-11	28	A
USGS	11495800	2004-07-12	28	A
USGS	11495800	2004-07-13	28	A
USGS	11495800	2004-07-14	28	A
USGS	11495800	2004-07-15	28	A
USGS	11495800	2004-07-16	28	A
USGS	11495800	2004-07-17	28	A
USGS	11495800	2004-07-18	28	A
USGS	11495800	2004-07-19	28	A
USGS	11495800	2004-07-20	28	A
USGS	11495800	2004-07-21	28	A
USGS	11495800	2004-07-22	28	A
USGS	11495800	2004-07-23	28	A
USGS	11495800	2004-07-24	28	A
USGS	11495800	2004-07-25	34	A
USGS	11495800	2004-07-26	35	A
USGS	11495800	2004-07-27	34	A
USGS	11495800	2004-07-28	33	A
USGS	11495800	2004-07-29	33	A
USGS	11495800	2004-07-30	33	A
USGS	11495800	2004-07-31	34	A
USGS	11495800	2004-08-01	33	A
USGS	11495800	2004-08-02	32	A
USGS	11495800	2004-08-03	32	A
USGS	11495800	2004-08-04	32	A
USGS	11495800	2004-08-05	32	A
USGS	11495800	2004-08-06	32	A
USGS	11495800	2004-08-07	32	A
USGS	11495800	2004-08-08	32	A
USGS	11495800	2004-08-09	32	A
USGS	11495800	2004-08-10	31	A
USGS	11495800	2004-08-11	32	A
USGS	11495800	2004-08-12	33	A
USGS	11495800	2004-08-13	33	A
USGS	11495800	2004-08-14	33	A
USGS	11495800	2004-08-15	34	A
USGS	11495800	2004-08-16	34	A
USGS	11495800	2004-08-17	34	A
USGS	11495800	2004-08-18	33	A
USGS	11495800	2004-08-19	33	A
USGS	11495800	2004-08-20	33	A
USGS	11495800	2004-08-21	33	A
USGS	11495800	2004-08-22	37	A
USGS	11495800	2004-08-23	37	A
USGS	11495800	2004-08-24	35	A
USGS	11495800	2004-08-25	35	A
USGS	11495800	2004-08-26	35	A
USGS	11495800	2004-08-27	34	A
USGS	11495800	2004-08-28	33	A
USGS	11495800	2004-08-29	33	A
USGS	11495800	2004-08-30	33	A
USGS	11495800	2004-08-31	33	A
USGS	11495800	2004-09-01	33	A
USGS	11495800	2004-09-02	33	A
USGS	11495800	2004-09-03	33	A
USGS	11495800	2004-09-04	33	A
USGS	11495800	2004-09-05	33	A
USGS	11495800	2004-09-06	32	A
USGS	11495800	2004-09-07	32	A
USGS	11495800	2004-09-08	32	A
USGS	11495800	2004-09-09	32	A
USGS	11495800	2004-09-10	32	A
USGS	11495800	2004-09-11	32	A
USGS	11495800	2004-09-12	32	A
USGS	11495800	2004-09-13	33	A
USGS	11495800	2004-09-14	33	A
USGS	11495800	2004-09-15	33	A
USGS	11495800	2004-09-16	33	A
USGS	11495800	2004-09-17	32	A
USGS	11495800	2004-09-18	33	A
USGS	11495800	2004-09-19	33	A
USGS	11495800	2004-09-20	34	A
USGS	11495800	2004-09-21	33	A
USGS	11495800	2004-09-22	33	A
USGS	11495800	2004-09-23	33	A
USGS	11495800	2004-09-24	32	A
USGS	11495800	2004-09-25	32	A
USGS	11495800	2004-09-26	32	A
USGS	11495800	2004-09-27	32	A
USGS	11495800	2004-09-28	33	A
USGS	11495800	2004-09-29	33	A
USGS	11495800	2004-09-30	33	A
USGS	11495800	2004-10-01	33	A
USGS	11495800	2004-10-02	33	A
USGS	11495800	2004-10-03	33	A
USGS	11495800	2004-10-04	34	A
USGS	11495800	2004-10-05	34	A
USGS	11495800	2004-10-06	34	A
USGS	11495800	2004-10-07	34	A
USGS	11495800	2004-10-08	34	A
USGS	11495800	2004-10-09	38	A
USGS	11495800	2004-10-10	36	A
USGS	11495800	2004-10-11	35	A
USGS	11495800	2004-10-12	35	A
USGS	11495800	2004-10-13	34	A
USGS	11495800	2004-10-14	34	A
USGS	11495800	2004-10-15	34	A
USGS	11495800	2004-10-16	34	A
USGS	11495800	2004-10-17	36	A
USGS	11495800	2004-10-18	38	A
USGS	11495800	2004-10-19	38	A
USGS	11495800	2004-10-20	37	A
USGS	11495800	2004-10-21	37	A
USGS	11495800	2004-10-22	36	A
USGS	11495800	2004-10-23	44	A
USGS	11495800	2004-10-24	38	A
USGS	11495800	2004-10-25	36	A
USGS	11495800	2004-10-26	39	A
USGS	11495800	2004-10-27	36	A
USGS	11495800	2004-10-28	38	A
USGS	11495800	2004-10-29	38	A
USGS	11495800	2004-10-30	37	A
USGS	11495800	2004-10-31	36	A
USGS	11495800	2004-11-01	36	A
USGS	11495800	2004-11-02	36	A
USGS	11495800	2004-11-03	39	A
USGS	11495800	2004-11-04	36	A
USGS	11495800	2004-11-05	37	A
USGS	11495800	2004-11-06	37	A
USGS	11495800	2004-11-07	37	A
USGS	11495800	2004-11-08	38	A
USGS	11495800	2004-11-09	38	A
USGS	11495800	2004-11-10	37	A
USGS	11495800	2004-11-11	37	A
USGS	11495800	2004-11-12	37	A
USGS	11495800	2004-11-13	37	A
USGS	11495800	2004-11-14	37	A
USGS	11495800	2004-11-15	36	A
USGS	11495800	2004-11-16	37	A
USGS	11495800	2004-11-17	36	A
USGS	11495800	2004-11-18	36	A
USGS	11495800	2004-11-19	34	A
USGS	11495800	2004-11-20	32	A
USGS	11495800	2004-11-21	32	A
USGS	11495800	2004-11-22	34	A
USGS	11495800	2004-11-23	34	A
USGS	11495800	2004-11-24	36	A
USGS	11495800	2004-11-25	36	A
USGS	11495800	2004-11-26	34	A
USGS	11495800	2004-11-27	33	A
USGS	11495800	2004-11-28	31	A
USGS	11495800	2004-11-29	32	A
USGS	11495800	2004-11-30	33	A
USGS	11495800	2004-12-01	35	A
USGS	11495800	2004-12-02	34	A
USGS	11495800	2004-12-03	34	A
USGS	11495800	2004-12-04	33	A
USGS	11495800	2004-12-05	34	A
USGS	11495800	2004-12-06	35	A
USGS	11495800	2004-12-07	32	A
USGS	11495800	2004-12-08	33	A
USGS	11495800	2004-12-09	46	A
USGS	11495800	2004-12-10	50	A
USGS	11495800	2004-12-11	54	A
USGS	11495800	2004-12-12	49	A
USGS	11495800	2004-12-13	47	A
USGS	11495800	2004-12-14	48	A
USGS	11495800	2004-12-15	46	A
USGS	11495800	2004-12-16	43	A
USGS	11495800	2004-12-17	41	A
USGS	11495800	2004-12-18	41	A
USGS	11495800	2004-12-19	40	A
USGS	11495800	2004-12-20	39	A
USGS	11495800	2004-12-21	37	A
USGS	11495800	2004-12-22	37	A
USGS	11495800	2004-12-23	36	A
USGS	11495800	2004-12-24	36	A
USGS	11495800	2004-12-25	36	A
USGS	11495800	2004-12-26	36	A
USGS	11495800	2004-12-27	36	A
USGS	11495800	2004-12-28	37	A
USGS	11495800	2004-12-29	36	A
USGS	11495800	2004-12-30	36	A
USGS	11495800	2004-12-31	35	A
USGS	11495800	2005-01-01	36	A
USGS	11495800	2005-01-02	34	A
USGS	11495800	2005-01-03	36	A
USGS	11495800	2005-01-04	37	A
