# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-02-06 14:35:10 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11497500 SPRAGUE RIVER NEAR BEATTY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 11497500
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	11497500	1973-10-03	145	A
USGS	11497500	1973-10-04	147	A
USGS	11497500	1973-10-05	149	A
USGS	11497500	1973-10-06	149	A
USGS	11497500	1973-10-07	155	A
USGS	11497500	1973-10-08	155	A
USGS	11497500	1973-10-09	153	A
USGS	11497500	1973-10-10	149	A
USGS	11497500	1973-10-11	149	A
USGS	11497500	1973-10-12	149	A
USGS	11497500	1973-10-13	147	A
USGS	11497500	1973-10-14	147	A
USGS	11497500	1973-10-15	145	A
USGS	11497500	1973-10-16	147	A
USGS	11497500	1973-10-17	149	A
USGS	11497500	1973-10-18	145	A
USGS	11497500	1973-10-19	143	A
USGS	11497500	1973-10-20	147	A
USGS	11497500	1973-10-21	153	A
USGS	11497500	1973-10-22	177	A
USGS	11497500	1973-10-23	186	A
USGS	11497500	1973-10-24	184	A
USGS	11497500	1973-10-25	184	A
USGS	11497500	1973-10-26	165	A
USGS	11497500	1973-10-27	161	A
USGS	11497500	1973-10-28	163	A
USGS	11497500	1973-10-29	171	A
USGS	11497500	1973-10-30	163	A
USGS	11497500	1973-10-31	163	A
USGS	11497500	1973-11-01	165	A
USGS	11497500	1973-11-02	165	A
USGS	11497500	1973-11-03	155	A
USGS	11497500	1973-11-04	155	A
USGS	11497500	1973-11-05	159	A
USGS	11497500	1973-11-06	163	A
USGS	11497500	1973-11-07	190	A
USGS	11497500	1973-11-08	256	A
USGS	11497500	1973-11-09	322	A
USGS	11497500	1973-11-10	406	A
USGS	11497500	1973-11-11	587	A
USGS	11497500	1973-11-12	1150	A
USGS	11497500	1973-11-13	1310	A
USGS	11497500	1973-11-14	689	A
USGS	11497500	1973-11-15	498	A
USGS	11497500	1973-11-16	444	A
USGS	11497500	1973-11-17	433	A
USGS	11497500	1973-11-18	498	A
USGS	11497500	1973-11-19	417	A
USGS	11497500	1973-11-20	332	A
USGS	11497500	1973-11-21	315	A
USGS	11497500	1973-11-22	292	A
USGS	11497500	1973-11-23	278	A
USGS	11497500	1973-11-24	272	A
USGS	11497500	1973-11-25	276	A
USGS	11497500	1973-11-26	272	A
USGS	11497500	1973-11-27	272	A
USGS	11497500	1973-11-28	306	A
USGS	11497500	1973-11-29	689	A
USGS	11497500	1973-11-30	839	A
USGS	11497500	1973-12-01	827	A
USGS	11497500	1973-12-02	611	A
USGS	11497500	1973-12-03	404	A
USGS	11497500	1973-12-04	336	A
USGS	11497500	1973-12-05	308	A
USGS	11497500	1973-12-06	304	A
USGS	11497500	1973-12-07	464	A
USGS	11497500	1973-12-08	481	A
USGS	11497500	1973-12-09	373	A
USGS	11497500	1973-12-10	317	A
USGS	11497500	1973-12-11	313	A
USGS	11497500	1973-12-12	317	A
USGS	11497500	1973-12-13	283	A
USGS	11497500	1973-12-14	290	A
USGS	11497500	1973-12-15	315	A
USGS	11497500	1973-12-16	401	A
USGS	11497500	1973-12-17	430	A
USGS	11497500	1973-12-18	551	A
USGS	11497500	1973-12-19	360	A
USGS	11497500	1973-12-20	317	A
USGS	11497500	1973-12-21	412	A
USGS	11497500	1973-12-22	531	A
USGS	11497500	1973-12-23	373	A
USGS	11497500	1973-12-24	317	A
USGS	11497500	1973-12-25	360	A
USGS	11497500	1973-12-26	363	A
USGS	11497500	1973-12-27	329	A
USGS	11497500	1973-12-28	417	A
USGS	11497500	1973-12-29	556	A
USGS	11497500	1973-12-30	854	A
USGS	11497500	1973-12-31	406	A
USGS	11497500	1974-01-01	281	A
USGS	11497500	1974-01-02	213	A
USGS	11497500	1974-01-03	243	A
USGS	11497500	1974-01-04	232	A
USGS	11497500	1974-01-05	207	A
USGS	11497500	1974-01-06	213	A
USGS	11497500	1974-01-07	211	A
USGS	11497500	1974-01-08	211	A
USGS	11497500	1974-01-09	213	A
USGS	11497500	1974-01-10	209	A
USGS	11497500	1974-01-11	205	A
USGS	11497500	1974-01-12	217	A
USGS	11497500	1974-01-13	243	A
USGS	11497500	1974-01-14	358	A
USGS	11497500	1974-01-15	833	A
USGS	11497500	1974-01-16	1610	A
USGS	11497500	1974-01-17	1580	A
USGS	11497500	1974-01-18	1160	A
USGS	11497500	1974-01-19	1230	A
USGS	11497500	1974-01-20	948	A
USGS	11497500	1974-01-21	641	A
USGS	11497500	1974-01-22	523	A
USGS	11497500	1974-01-23	509	A
USGS	11497500	1974-01-24	458	A
USGS	11497500	1974-01-25	439	A
USGS	11497500	1974-01-26	396	A
USGS	11497500	1974-01-27	375	A
USGS	11497500	1974-01-28	353	A
USGS	11497500	1974-01-29	336	A
USGS	11497500	1974-01-30	334	A
USGS	11497500	1974-01-31	334	A
USGS	11497500	1974-02-01	317	A
USGS	11497500	1974-02-02	290	A
USGS	11497500	1974-02-03	285	A
USGS	11497500	1974-02-04	306	A
USGS	11497500	1974-02-05	272	A
USGS	11497500	1974-02-06	245	A
USGS	11497500	1974-02-07	258	A
USGS	11497500	1974-02-08	267	A
USGS	11497500	1974-02-09	263	A
USGS	11497500	1974-02-10	258	A
USGS	11497500	1974-02-11	263	A
USGS	11497500	1974-02-12	263	A
USGS	11497500	1974-02-13	250	A
USGS	11497500	1974-02-14	265	A
USGS	11497500	1974-02-15	263	A
USGS	11497500	1974-02-16	265	A
USGS	11497500	1974-02-17	261	A
USGS	11497500	1974-02-18	258	A
USGS	11497500	1974-02-19	261	A
USGS	11497500	1974-02-20	239	A
USGS	11497500	1974-02-21	245	A
USGS	11497500	1974-02-22	234	A
USGS	11497500	1974-02-23	219	A
USGS	11497500	1974-02-24	230	A
USGS	11497500	1974-02-25	261	A
USGS	11497500	1974-02-26	317	A
USGS	11497500	1974-02-27	348	A
USGS	11497500	1974-02-28	304	A
USGS	11497500	1974-03-01	417	A
USGS	11497500	1974-03-02	472	A
USGS	11497500	1974-03-03	324	A
USGS	11497500	1974-03-04	288	A
USGS	11497500	1974-03-05	294	A
USGS	11497500	1974-03-06	444	A
USGS	11497500	1974-03-07	388	A
USGS	11497500	1974-03-08	285	A
USGS	11497500	1974-03-09	274	A
USGS	11497500	1974-03-10	344	A
USGS	11497500	1974-03-11	442	A
USGS	11497500	1974-03-12	509	A
USGS	11497500	1974-03-13	520	A
USGS	11497500	1974-03-14	447	A
USGS	11497500	1974-03-15	773	A
USGS	11497500	1974-03-16	867	A
USGS	11497500	1974-03-17	927	A
USGS	11497500	1974-03-18	1080	A
USGS	11497500	1974-03-19	948	A
USGS	11497500	1974-03-20	812	A
USGS	11497500	1974-03-21	698	A
USGS	11497500	1974-03-22	656	A
USGS	11497500	1974-03-23	641	A
USGS	11497500	1974-03-24	629	A
USGS	11497500	1974-03-25	644	A
USGS	11497500	1974-03-26	677	A
USGS	11497500	1974-03-27	698	A
USGS	11497500	1974-03-28	770	A
USGS	11497500	1974-03-29	749	A
USGS	11497500	1974-03-30	1440	A
USGS	11497500	1974-03-31	1920	A
USGS	11497500	1974-04-01	1470	A
USGS	11497500	1974-04-02	1600	A
USGS	11497500	1974-04-03	1410	A
USGS	11497500	1974-04-04	1120	A
USGS	11497500	1974-04-05	1070	A
USGS	11497500	1974-04-06	1040	A
USGS	11497500	1974-04-07	878	A
USGS	11497500	1974-04-08	803	A
USGS	11497500	1974-04-09	770	A
USGS	11497500	1974-04-10	719	A
USGS	11497500	1974-04-11	674	A
USGS	11497500	1974-04-12	671	A
USGS	11497500	1974-04-13	650	A
USGS	11497500	1974-04-14	629	A
USGS	11497500	1974-04-15	635	A
USGS	11497500	1974-04-16	671	A
USGS	11497500	1974-04-17	710	A
USGS	11497500	1974-04-18	779	A
USGS	11497500	1974-04-19	818	A
USGS	11497500	1974-04-20	779	A
USGS	11497500	1974-04-21	791	A
USGS	11497500	1974-04-22	848	A
USGS	11497500	1974-04-23	937	A
USGS	11497500	1974-04-24	948	A
USGS	11497500	1974-04-25	888	A
USGS	11497500	1974-04-26	836	A
USGS	11497500	1974-04-27	779	A
USGS	11497500	1974-04-28	716	A
USGS	11497500	1974-04-29	713	A
USGS	11497500	1974-04-30	773	A
USGS	11497500	1974-05-01	857	A
USGS	11497500	1974-05-02	983	A
USGS	11497500	1974-05-03	1020	A
USGS	11497500	1974-05-04	1050	A
USGS	11497500	1974-05-05	1080	A
USGS	11497500	1974-05-06	1150	A
USGS	11497500	1974-05-07	1230	A
USGS	11497500	1974-05-08	1320	A
USGS	11497500	1974-05-09	1420	A
USGS	11497500	1974-05-10	1430	A
USGS	11497500	1974-05-11	1320	A
USGS	11497500	1974-05-12	1250	A
USGS	11497500	1974-05-13	1180	A
USGS	11497500	1974-05-14	1060	A
USGS	11497500	1974-05-15	937	A
USGS	11497500	1974-05-16	867	A
USGS	11497500	1974-05-17	803	A
USGS	11497500	1974-05-18	779	A
USGS	11497500	1974-05-19	752	A
USGS	11497500	1974-05-20	689	A
USGS	11497500	1974-05-21	647	A
USGS	11497500	1974-05-22	593	A
USGS	11497500	1974-05-23	579	A
USGS	11497500	1974-05-24	559	A
USGS	11497500	1974-05-25	579	A
USGS	11497500	1974-05-26	635	A
USGS	11497500	1974-05-27	707	A
USGS	11497500	1974-05-28	779	A
USGS	11497500	1974-05-29	827	A
USGS	11497500	1974-05-30	809	A
USGS	11497500	1974-05-31	764	A
USGS	11497500	1974-06-01	740	A
USGS	11497500	1974-06-02	722	A
USGS	11497500	1974-06-03	713	A
USGS	11497500	1974-06-04	710	A
USGS	11497500	1974-06-05	737	A
USGS	11497500	1974-06-06	767	A
USGS	11497500	1974-06-07	713	A
USGS	11497500	1974-06-08	650	A
USGS	11497500	1974-06-09	599	A
USGS	11497500	1974-06-10	559	A
USGS	11497500	1974-06-11	534	A
USGS	11497500	1974-06-12	520	A
USGS	11497500	1974-06-13	484	A
USGS	11497500	1974-06-14	464	A
USGS	11497500	1974-06-15	453	A
USGS	11497500	1974-06-16	447	A
USGS	11497500	1974-06-17	428	A
USGS	11497500	1974-06-18	399	A
USGS	11497500	1974-06-19	378	A
USGS	11497500	1974-06-20	360	A
USGS	11497500	1974-06-21	344	A
USGS	11497500	1974-06-22	329	A
USGS	11497500	1974-06-23	317	A
USGS	11497500	1974-06-24	292	A
USGS	11497500	1974-06-25	269	A
USGS	11497500	1974-06-26	254	A
USGS	11497500	1974-06-27	250	A
USGS	11497500	1974-06-28	230	A
USGS	11497500	1974-06-29	201	A
USGS	11497500	1974-06-30	192	A
USGS	11497500	1974-07-01	196	A
USGS	11497500	1974-07-02	201	A
USGS	11497500	1974-07-03	201	A
USGS	11497500	1974-07-04	201	A
USGS	11497500	1974-07-05	228	A
USGS	11497500	1974-07-06	211	A
USGS	11497500	1974-07-07	207	A
USGS	11497500	1974-07-08	209	A
USGS	11497500	1974-07-09	247	A
USGS	11497500	1974-07-10	256	A
USGS	11497500	1974-07-11	267	A
USGS	11497500	1974-07-12	247	A
USGS	11497500	1974-07-13	241	A
USGS	11497500	1974-07-14	222	A
USGS	11497500	1974-07-15	213	A
USGS	11497500	1974-07-16	184	A
USGS	11497500	1974-07-17	180	A
USGS	11497500	1974-07-18	177	A
USGS	11497500	1974-07-19	182	A
USGS	11497500	1974-07-20	177	A
USGS	11497500	1974-07-21	171	A
USGS	11497500	1974-07-22	173	A
USGS	11497500	1974-07-23	173	A
USGS	11497500	1974-07-24	163	A
USGS	11497500	1974-07-25	159	A
USGS	11497500	1974-07-26	159	A
USGS	11497500	1974-07-27	161	A
USGS	11497500	1974-07-28	159	A
USGS	11497500	1974-07-29	161	A
USGS	11497500	1974-07-30	159	A
USGS	11497500	1974-07-31	159	A
USGS	11497500	1974-08-01	159	A
USGS	11497500	1974-08-02	169	A
USGS	11497500	1974-08-03	165	A
USGS	11497500	1974-08-04	151	A
USGS	11497500	1974-08-05	153	A
USGS	11497500	1974-08-06	165	A
USGS	11497500	1974-08-07	161	A
USGS	11497500	1974-08-08	153	A
USGS	11497500	1974-08-09	147	A
USGS	11497500	1974-08-10	147	A
USGS	11497500	1974-08-11	151	A
USGS	11497500	1974-08-12	151	A
USGS	11497500	1974-08-13	149	A
USGS	11497500	1974-08-14	147	A
USGS	11497500	1974-08-15	140	A
USGS	11497500	1974-08-16	147	A
USGS	11497500	1974-08-17	141	A
USGS	11497500	1974-08-18	140	A
USGS	11497500	1974-08-19	143	A
USGS	11497500	1974-08-20	143	A
USGS	11497500	1974-08-21	143	A
USGS	11497500	1974-08-22	141	A
USGS	11497500	1974-08-23	147	A
USGS	11497500	1974-08-24	147	A
USGS	11497500	1974-08-25	143	A
USGS	11497500	1974-08-26	141	A
USGS	11497500	1974-08-27	136	A
USGS	11497500	1974-08-28	136	A
USGS	11497500	1974-08-29	132	A
USGS	11497500	1974-08-30	130	A
USGS	11497500	1974-08-31	130	A
USGS	11497500	1974-09-01	125	A
USGS	11497500	1974-09-02	128	A
USGS	11497500	1974-09-03	136	A
USGS	11497500	1974-09-04	138	A
USGS	11497500	1974-09-05	140	A
USGS	11497500	1974-09-06	134	A
USGS	11497500	1974-09-07	141	A
USGS	11497500	1974-09-08	141	A
USGS	11497500	1974-09-09	140	A
USGS	11497500	1974-09-10	136	A
USGS	11497500	1974-09-11	138	A
USGS	11497500	1974-09-12	138	A
USGS	11497500	1974-09-13	140	A
USGS	11497500	1974-09-14	141	A
USGS	11497500	1974-09-15	143	A
USGS	11497500	1974-09-16	153	A
USGS	11497500	1974-09-17	145	A
USGS	11497500	1974-09-18	140	A
USGS	11497500	1974-09-19	140	A
USGS	11497500	1974-09-20	143	A
USGS	11497500	1974-09-21	145	A
USGS	11497500	1974-09-22	147	A
USGS	11497500	1974-09-23	145	A
USGS	11497500	1974-09-24	145	A
USGS	11497500	1974-09-25	143	A
USGS	11497500	1974-09-26	138	A
USGS	11497500	1974-09-27	132	A
USGS	11497500	1974-09-28	136	A
USGS	11497500	1974-09-29	147	A
USGS	11497500	1974-09-30	143	A
USGS	11497500	1974-10-01	145	A
USGS	11497500	1974-10-02	147	A
USGS	11497500	1974-10-03	159	A
USGS	11497500	1974-10-04	155	A
USGS	11497500	1974-10-05	165	A
USGS	11497500	1974-10-06	167	A
USGS	11497500	1974-10-07	169	A
USGS	11497500	1974-10-08	163	A
USGS	11497500	1974-10-09	161	A
USGS	11497500	1974-10-10	161	A
USGS	11497500	1974-10-11	157	A
USGS	11497500	1974-10-12	159	A
USGS	11497500	1974-10-13	157	A
USGS	11497500	1974-10-14	159	A
USGS	11497500	1974-10-15	161	A
USGS	11497500	1974-10-16	159	A
USGS	11497500	1974-10-17	161	A
USGS	11497500	1974-10-18	165	A
USGS	11497500	1974-10-19	171	A
USGS	11497500	1974-10-20	169	A
USGS	11497500	1974-10-21	169	A
USGS	11497500	1974-10-22	173	A
USGS	11497500	1974-10-23	171	A
USGS	11497500	1974-10-24	173	A
USGS	11497500	1974-10-25	173	A
USGS	11497500	1974-10-26	175	A
USGS	11497500	1974-10-27	186	A
USGS	11497500	1974-10-28	186	A
USGS	11497500	1974-10-29	180	A
USGS	11497500	1974-10-30	182	A
USGS	11497500	1974-10-31	180	A
USGS	11497500	1974-11-01	177	A
USGS	11497500	1974-11-02	173	A
USGS	11497500	1974-11-03	173	A
USGS	11497500	1974-11-04	173	A
USGS	11497500	1974-11-05	173	A
USGS	11497500	1974-11-06	177	A
USGS	11497500	1974-11-07	175	A
USGS	11497500	1974-11-08	175	A
USGS	11497500	1974-11-09	175	A
USGS	11497500	1974-11-10	173	A
USGS	11497500	1974-11-11	171	A
USGS	11497500	1974-11-12	171	A
USGS	11497500	1974-11-13	171	A
USGS	11497500	1974-11-14	171	A
USGS	11497500	1974-11-15	169	A
USGS	11497500	1974-11-16	175	A
USGS	11497500	1974-11-17	175	A
USGS	11497500	1974-11-18	175	A
USGS	11497500	1974-11-19	173	A
USGS	11497500	1974-11-20	171	A
USGS	11497500	1974-11-21	171	A
USGS	11497500	1974-11-22	173	A
USGS	11497500	1974-11-23	171	A
USGS	11497500	1974-11-24	171	A
USGS	11497500	1974-11-25	171	A
USGS	11497500	1974-11-26	167	A
USGS	11497500	1974-11-27	171	A
USGS	11497500	1974-11-28	163	A
USGS	11497500	1974-11-29	165	A
USGS	11497500	1974-11-30	167	A
USGS	11497500	1974-12-01	175	A
USGS	11497500	1974-12-02	186	A
USGS	11497500	1974-12-03	190	A
USGS	11497500	1974-12-04	177	A
USGS	11497500	1974-12-05	177	A
USGS	11497500	1974-12-06	169	A
USGS	11497500	1974-12-07	171	A
USGS	11497500	1974-12-08	180	A
USGS	11497500	1974-12-09	175	A
USGS	11497500	1974-12-10	177	A
USGS	11497500	1974-12-11	167	A
USGS	11497500	1974-12-12	180	A
USGS	11497500	1974-12-13	190	A
USGS	11497500	1974-12-14	171	A
USGS	11497500	1974-12-15	167	A
USGS	11497500	1974-12-16	167	A
USGS	11497500	1974-12-17	169	A
USGS	11497500	1974-12-18	170	A
USGS	11497500	1974-12-19	170	A
USGS	11497500	1974-12-20	175	A
USGS	11497500	1974-12-21	180	A
USGS	11497500	1974-12-22	180	A
USGS	11497500	1974-12-23	175	A
USGS	11497500	1974-12-24	170	A
USGS	11497500	1974-12-25	175	A
USGS	11497500	1974-12-26	175	A
USGS	11497500	1974-12-27	170	A
USGS	11497500	1974-12-28	165	A
USGS	11497500	1974-12-29	165	A
USGS	11497500	1974-12-30	165	A
USGS	11497500	1974-12-31	165	A
USGS	11497500	1975-01-01	160	A
USGS	11497500	1975-01-02	160	A
USGS	11497500	1975-01-03	160	A
USGS	11497500	1975-01-04	160	A
USGS	11497500	1975-01-05	165	A
USGS	11497500	1975-01-06	165	A
USGS	11497500	1975-01-07	165	A
USGS	11497500	1975-01-08	165	A
USGS	11497500	1975-01-09	165	A
USGS	11497500	1975-01-10	165	A
USGS	11497500	1975-01-11	169	A
USGS	11497500	1975-01-12	165	A
USGS	11497500	1975-01-13	161	A
USGS	11497500	1975-01-14	159	A
USGS	11497500	1975-01-15	165	A
USGS	11497500	1975-01-16	165	A
USGS	11497500	1975-01-17	165	A
USGS	11497500	1975-01-18	163	A
USGS	11497500	1975-01-19	161	A
USGS	11497500	1975-01-20	161	A
USGS	11497500	1975-01-21	159	A
USGS	11497500	1975-01-22	159	A
USGS	11497500	1975-01-23	163	A
USGS	11497500	1975-01-24	165	A
USGS	11497500	1975-01-25	173	A
USGS	11497500	1975-01-26	182	A
USGS	11497500	1975-01-27	173	A
USGS	11497500	1975-01-28	159	A
USGS	11497500	1975-01-29	163	A
USGS	11497500	1975-01-30	155	A
USGS	11497500	1975-01-31	167	A
USGS	11497500	1975-02-01	171	A
USGS	11497500	1975-02-02	169	A
USGS	11497500	1975-02-03	165	A
USGS	11497500	1975-02-04	161	A
USGS	11497500	1975-02-05	161	A
USGS	11497500	1975-02-06	167	A
USGS	11497500	1975-02-07	173	A
USGS	11497500	1975-02-08	173	A
USGS	11497500	1975-02-09	190	A
USGS	11497500	1975-02-10	234	A
USGS	11497500	1975-02-11	236	A
USGS	11497500	1975-02-12	267	A
USGS	11497500	1975-02-13	391	A
USGS	11497500	1975-02-14	517	A
USGS	11497500	1975-02-15	353	A
USGS	11497500	1975-02-16	247	A
USGS	11497500	1975-02-17	203	A
USGS	11497500	1975-02-18	190	A
USGS	11497500	1975-02-19	196	A
USGS	11497500	1975-02-20	192	A
USGS	11497500	1975-02-21	171	A
USGS	11497500	1975-02-22	163	A
USGS	11497500	1975-02-23	177	A
USGS	11497500	1975-02-24	182	A
USGS	11497500	1975-02-25	188	A
USGS	11497500	1975-02-26	196	A
USGS	11497500	1975-02-27	265	A
USGS	11497500	1975-02-28	526	A
USGS	11497500	1975-03-01	749	A
USGS	11497500	1975-03-02	878	A
USGS	11497500	1975-03-03	927	A
USGS	11497500	1975-03-04	668	A
USGS	11497500	1975-03-05	537	A
USGS	11497500	1975-03-06	517	A
USGS	11497500	1975-03-07	453	A
USGS	11497500	1975-03-08	526	A
USGS	11497500	1975-03-09	617	A
USGS	11497500	1975-03-10	475	A
USGS	11497500	1975-03-11	360	A
USGS	11497500	1975-03-12	301	A
USGS	11497500	1975-03-13	283	A
USGS	11497500	1975-03-14	265	A
USGS	11497500	1975-03-15	250	A
USGS	11497500	1975-03-16	243	A
USGS	11497500	1975-03-17	234	A
USGS	11497500	1975-03-18	243	A
USGS	11497500	1975-03-19	665	A
USGS	11497500	1975-03-20	993	A
USGS	11497500	1975-03-21	568	A
USGS	11497500	1975-03-22	299	A
USGS	11497500	1975-03-23	301	A
USGS	11497500	1975-03-24	283	A
USGS	11497500	1975-03-25	503	A
USGS	11497500	1975-03-26	874	A
USGS	11497500	1975-03-27	526	A
USGS	11497500	1975-03-28	322	A
USGS	11497500	1975-03-29	285	A
USGS	11497500	1975-03-30	380	A
USGS	11497500	1975-03-31	512	A
USGS	11497500	1975-04-01	388	A
USGS	11497500	1975-04-02	341	A
USGS	11497500	1975-04-03	327	A
USGS	11497500	1975-04-04	324	A
USGS	11497500	1975-04-05	329	A
USGS	11497500	1975-04-06	304	A
USGS	11497500	1975-04-07	311	A
USGS	11497500	1975-04-08	297	A
USGS	11497500	1975-04-09	317	A
USGS	11497500	1975-04-10	308	A
USGS	11497500	1975-04-11	341	A
USGS	11497500	1975-04-12	365	A
USGS	11497500	1975-04-13	456	A
USGS	11497500	1975-04-14	520	A
USGS	11497500	1975-04-15	472	A
USGS	11497500	1975-04-16	383	A
USGS	11497500	1975-04-17	360	A
USGS	11497500	1975-04-18	341	A
USGS	11497500	1975-04-19	404	A
USGS	11497500	1975-04-20	486	A
USGS	11497500	1975-04-21	523	A
USGS	11497500	1975-04-22	599	A
USGS	11497500	1975-04-23	641	A
USGS	11497500	1975-04-24	632	A
USGS	11497500	1975-04-25	806	A
USGS	11497500	1975-04-26	632	A
USGS	11497500	1975-04-27	514	A
USGS	11497500	1975-04-28	526	A
USGS	11497500	1975-04-29	556	A
USGS	11497500	1975-04-30	608	A
USGS	11497500	1975-05-01	674	A
USGS	11497500	1975-05-02	737	A
USGS	11497500	1975-05-03	803	A
USGS	11497500	1975-05-04	906	A
USGS	11497500	1975-05-05	707	A
USGS	11497500	1975-05-06	565	A
USGS	11497500	1975-05-07	537	A
USGS	11497500	1975-05-08	647	A
USGS	11497500	1975-05-09	770	A
USGS	11497500	1975-05-10	851	A
USGS	11497500	1975-05-11	909	A
USGS	11497500	1975-05-12	920	A
USGS	11497500	1975-05-13	955	A
USGS	11497500	1975-05-14	1020	A
USGS	11497500	1975-05-15	1130	A
USGS	11497500	1975-05-16	1200	A
USGS	11497500	1975-05-17	1160	A
USGS	11497500	1975-05-18	1160	A
USGS	11497500	1975-05-19	1200	A
USGS	11497500	1975-05-20	1230	A
USGS	11497500	1975-05-21	1040	A
USGS	11497500	1975-05-22	927	A
USGS	11497500	1975-05-23	969	A
USGS	11497500	1975-05-24	1060	A
USGS	11497500	1975-05-25	1070	A
USGS	11497500	1975-05-26	997	A
USGS	11497500	1975-05-27	979	A
USGS	11497500	1975-05-28	976	A
USGS	11497500	1975-05-29	983	A
USGS	11497500	1975-05-30	1000	A
USGS	11497500	1975-05-31	1020	A
USGS	11497500	1975-06-01	1040	A
USGS	11497500	1975-06-02	1070	A
USGS	11497500	1975-06-03	1060	A
USGS	11497500	1975-06-04	1000	A
USGS	11497500	1975-06-05	923	A
USGS	11497500	1975-06-06	871	A
USGS	11497500	1975-06-07	830	A
USGS	11497500	1975-06-08	767	A
USGS	11497500	1975-06-09	713	A
USGS	11497500	1975-06-10	650	A
USGS	11497500	1975-06-11	599	A
USGS	11497500	1975-06-12	568	A
USGS	11497500	1975-06-13	523	A
USGS	11497500	1975-06-14	495	A
USGS	11497500	1975-06-15	481	A
USGS	11497500	1975-06-16	456	A
USGS	11497500	1975-06-17	430	A
USGS	11497500	1975-06-18	422	A
USGS	11497500	1975-06-19	419	A
USGS	11497500	1975-06-20	450	A
USGS	11497500	1975-06-21	404	A
USGS	11497500	1975-06-22	353	A
USGS	11497500	1975-06-23	334	A
USGS	11497500	1975-06-24	313	A
USGS	11497500	1975-06-25	353	A
USGS	11497500	1975-06-26	353	A
USGS	11497500	1975-06-27	311	A
USGS	11497500	1975-06-28	278	A
USGS	11497500	1975-06-29	261	A
USGS	11497500	1975-06-30	256	A
USGS	11497500	1975-07-01	245	A
USGS	11497500	1975-07-02	230	A
USGS	11497500	1975-07-03	222	A
USGS	11497500	1975-07-04	222	A
USGS	11497500	1975-07-05	222	A
USGS	11497500	1975-07-06	215	A
USGS	11497500	1975-07-07	205	A
USGS	11497500	1975-07-08	182	A
USGS	11497500	1975-07-09	177	A
USGS	11497500	1975-07-10	173	A
USGS	11497500	1975-07-11	184	A
USGS	11497500	1975-07-12	175	A
USGS	11497500	1975-07-13	196	A
USGS	11497500	1975-07-14	188	A
USGS	11497500	1975-07-15	190	A
USGS	11497500	1975-07-16	224	A
USGS	11497500	1975-07-17	201	A
USGS	11497500	1975-07-18	192	A
USGS	11497500	1975-07-19	180	A
USGS	11497500	1975-07-20	169	A
USGS	11497500	1975-07-21	157	A
USGS	11497500	1975-07-22	149	A
USGS	11497500	1975-07-23	143	A
USGS	11497500	1975-07-24	141	A
USGS	11497500	1975-07-25	138	A
USGS	11497500	1975-07-26	136	A
USGS	11497500	1975-07-27	134	A
USGS	11497500	1975-07-28	134	A
USGS	11497500	1975-07-29	143	A
USGS	11497500	1975-07-30	151	A
USGS	11497500	1975-07-31	153	A
USGS	11497500	1975-08-01	149	A
USGS	11497500	1975-08-02	141	A
USGS	11497500	1975-08-03	141	A
USGS	11497500	1975-08-04	138	A
USGS	11497500	1975-08-05	132	A
USGS	11497500	1975-08-06	132	A
USGS	11497500	1975-08-07	128	A
USGS	11497500	1975-08-08	126	A
USGS	11497500	1975-08-09	126	A
USGS	11497500	1975-08-10	126	A
USGS	11497500	1975-08-11	136	A
USGS	11497500	1975-08-12	138	A
USGS	11497500	1975-08-13	138	A
USGS	11497500	1975-08-14	132	A
USGS	11497500	1975-08-15	134	A
USGS	11497500	1975-08-16	132	A
USGS	11497500	1975-08-17	141	A
USGS	11497500	1975-08-18	157	A
USGS	11497500	1975-08-19	155	A
USGS	11497500	1975-08-20	151	A
USGS	11497500	1975-08-21	149	A
USGS	11497500	1975-08-22	147	A
USGS	11497500	1975-08-23	145	A
USGS	11497500	1975-08-24	141	A
USGS	11497500	1975-08-25	143	A
USGS	11497500	1975-08-26	140	A
USGS	11497500	1975-08-27	141	A
USGS	11497500	1975-08-28	140	A
USGS	11497500	1975-08-29	141	A
USGS	11497500	1975-08-30	140	A
USGS	11497500	1975-08-31	136	A
USGS	11497500	1975-09-01	130	A
USGS	11497500	1975-09-02	128	A
USGS	11497500	1975-09-03	123	A
USGS	11497500	1975-09-04	119	A
USGS	11497500	1975-09-05	119	A
USGS	11497500	1975-09-06	123	A
USGS	11497500	1975-09-07	121	A
USGS	11497500	1975-09-08	119	A
USGS	11497500	1975-09-09	123	A
USGS	11497500	1975-09-10	126	A
